DATETIME,ERRORLEVEL,TAG,VALUE,LINE,FILE
"2015-10-12 21:01:31",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:01:31",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:27:49",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:27:49",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:27:49",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:27:59",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:27:59",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:27:59",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:30:42",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:30:42",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:30:42",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:32:35",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:32:35",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:32:35",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:33:07",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:33:07",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:33:07",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:38:25",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:38:25",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:38:25",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:38:29",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:38:29",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:38:29",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:38:37",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:38:37",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:38:37",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:39:15",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:39:15",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:39:15",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:57:02",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:57:02",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:57:02",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:57:37",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:57:37",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:57:37",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:58:46",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:58:46",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:58:46",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:59:25",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:59:25",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:59:25",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:59:49",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:59:49",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:59:49",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:05",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:05",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:05",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:28",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:28",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:28",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:33",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:33",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:33",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:39",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:39",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:39",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:57",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:57",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:00:57",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:09:09",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:09:09",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:09:09",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:09:29",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:09:29",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 22:09:29",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:22:09",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:22:09",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:22:09",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:22:25",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:22:25",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:22:25",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:22:43",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:22:43",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:22:43",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:23:31",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:23:31",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:23:31",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:39:33",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:39:33",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 17:39:33",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:40",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:40",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:40",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:42",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:43",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:43",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:44",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:44",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:44",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:45",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:45",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:45",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:46",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:46",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:46",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:47",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:48",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:48",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:48",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:48",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:48",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2016-02-13 18:05:48",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
